"","value","L1"
"2624","
			
			
			
				어메이징 스파이더맨
			
			
			청춘로맨스물+ 괴수영화같았슴. 뭐랄까 초반에 지나치게 오글거리고 후반에는 불쑥불쑥 튀어나오는 놈때문에 조금 놀란게 다군요.ㅎㅎ 동생한테 욕만먹고..후아~ 
			
			
			
				
				
				
				신고
			
			
			",263
"2625","
			
			
			
				어메이징 스파이더맨
			
			
			오랜만에 볼만한영화를 봤네요 그냥최고에요^^ 
			
			
			
				
				
				
				신고
			
			
			",263
"2626","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨1과 비슷햇지만 이미 리메이크라고 말했기때문에 그것으로 평점을 깍을순 없죠ㅋㅋ 최고에요 
			
			
			
				
				
				
				신고
			
			
			",263
"2627","
			
			
			
				어메이징 스파이더맨
			
			
			전스파이더맨이랑 엮이는부분들이있는데도 불과하고 새로웠으며 보는네네 집중해있었을만큼 시선을끌었다.재미있고 추천해주고싶은 영화이다^^ 
			
			
			
				
				
				
				신고
			
			
			",263
"2628","
			
			
			
				어메이징 스파이더맨
			
			
			화려한 줄타기 보다 남녀 주인공의 애태우기 ( 풋풋한 복도 씬)가 인상에 남는다. 
			
			
			
				
				
				
				신고
			
			
			",263
"2629","
			
			
			
				어메이징 스파이더맨
			
			
			유쾌해지고 젊어진느낌?  스파이더맨이 활발해져서 좋다ㅋㅋ 글고 고등학교배경도 맘에들고 감성적인것과 액션이 적절히 잘 버무려진 느낌 . 액션도 너무 맘에들고,  전편 못지않게 재밌었다 
			
			
			
				
				
				
				신고
			
			
			",263
"2630","
			
			
			
				어메이징 스파이더맨
			
			
			너무 재미없어 
			
			
			
				
				
				
				신고
			
			
			",263
"2631","
			
			
			
				어메이징 스파이더맨
			
			
			내용이 예전거랑 비슷한듯해서 좀~ 
			
			
			
				
				
				
				신고
			
			
			",264
"2632","
			
			
			
				어메이징 스파이더맨
			
			
			정말영화가어메이징하다.영화가길어서만족 
			
			
			
				
				
				
				신고
			
			
			",264
"2633","
			
			
			
				어메이징 스파이더맨
			
			
			난좋던데~~여자들이좋아하는 3편^^ 
			
			
			
				
				
				
				신고
			
			
			",264
"2634","
			
			
			
				어메이징 스파이더맨
			
			
			배우들도 괜찮고 재미도 잇엇음 하지만 약간내용? 뭔가부족 
			
			
			
				
				
				
				신고
			
			
			",264
"2635","
			
			
			
				어메이징 스파이더맨
			
			
			원래 스파이더맨의 연출력보단 약하다는 생각이 들었다 하지만 보는내내 지루하지 않았고 잘생긴 남주와 영웅물에 로맨스를 가미한덕에 색다른 히어로물을 느낄수있던 점은 좋았다 
			
			
			
				
				
				
				신고
			
			
			",264
"2636","
			
			
			
				어메이징 스파이더맨
			
			
			너무 기대했나.. 중반까지 지루해 죽는줄 알았다.예전 스파이더맨이 훨낫다. 절대 기대하고 보지말것.. 
			
			
			
				
				
				
				신고
			
			
			",264
"2637","
			
			
			
				어메이징 스파이더맨
			
			
			구성력도 연기력도 이전의 스파이더맨에 OOO 않는다고 봅니다. 다만 내용면에 있어서 리자드맨은 한계가 있었던 것 같네요. 솔직히 액션보다는 다들 말하다시피 하이틴 로맨스를 더 부각시키고 있구요. 다만 내용이 부족하든 뭐가 허전하든 4D로보면 다 만족됨 
			
			
			
				
				
				
				신고
			
			
			",264
"2638","
			
			
			
				어메이징 스파이더맨
			
			
			대박 완전 잼있어요 ㅋㅋ 내일 디지털...21일에 포디로 보면 쓰리디.디지털,포디 전부 클리어 하려 갑니다^^ 
			
			
			
				
				
				
				신고
			
			
			",264
"2639","
			
			
			
				어메이징 스파이더맨
			
			
			그냥그랬어여~~ 기대가 너무 컸던거 같아요 ㅠㅠ 명절에 보면 좋을... 
			
			
			
				
				
				
				신고
			
			
			",264
"2640","
			
			
			
				어메이징 스파이더맨
			
			
			넘 잼이었요~~~ 
			
			
			
				
				
				
				신고
			
			
			",264
"2641","
			
			
			
				어메이징 스파이더맨
			
			
			액션이 너무 부족하내요... 재밌긴 하지만 좀 지루했다는~^^;; 
			
			
			
				
				
				
				신고
			
			
			",265
"2642","
			
			
			
				어메이징 스파이더맨
			
			
			전 오히려 비슷한 1편이랑 비교하면서 봐서 더더욱 재미있었던 것 같아요 여자라서 그런가 마크웹이 선사한 로맨스 있는 영웅물이 너무 좋네요 ㅋ 
			
			
			
				
				
				
				신고
			
			
			",265
"2643","
			
			
			
				어메이징 스파이더맨
			
			
			그냥짱 
			
			
			
				
				
				
				신고
			
			
			",265
"2644","
			
			
			
				어메이징 스파이더맨
			
			
			1편이랑 정말다를건없는데 재밌었음. 꼭보시길 
			
			
			
				
				
				
				신고
			
			
			",265
"2645","
			
			
			
				어메이징 스파이더맨
			
			
			샘 레이미 때는 액션이 확실히 현란하고 감각적이었는데 비해 마크 웹의 액션은 좀 단순했던 것 같다.. 좀 실망했음 
			
			
			
				
				
				
				신고
			
			
			",265
"2646","
			
			
			
				어메이징 스파이더맨
			
			
			1편과 내용이 별다르게 차이가 없어서. 극장에 계신 남자분들 코골고 주무시고 여자분들도 따분해 하셨어요.  어떠부분이 어메이징 한지...모르겠어요. 하지만 후반으로 갈수록 괜찮았어요! 너무 큰기대 말고 보세요. 
			
			
			
				
				
				
				신고
			
			
			",265
"2647","
			
			
			
				어메이징 스파이더맨
			
			
			7점대가 만는것 같네요 초반에 재밋는부분 잇기도히지만 너무지루해가지구요 마지막액션도 멋졋구 로맨스좀뺏으면 
			
			
			
				
				
				
				신고
			
			
			",265
"2648","
			
			
			
				어메이징 스파이더맨
			
			
			역대 스파이더맨 시리즈 중 제일 나은 듯 
			
			
			
				
				
				
				신고
			
			
			",265
"2649","
			
			
			
				어메이징 스파이더맨
			
			
			히어로물인데 정말 있을법한 인간적인 영웅이라 더 공감이 간듯~! 주인공의 시선으로 날아다니는 장면 연출한 게 생동감 넘쳤다. 
			
			
			
				
				
				
				신고
			
			
			",265
"2650","
			
			
			
				어메이징 스파이더맨
			
			
			완점재미잇습니다. 
			
			
			
				
				
				
				신고
			
			
			",265
"2651","
			
			
			
				어메이징 스파이더맨
			
			
			걍추천    보면후회안함 
			
			
			
				
				
				
				신고
			
			
			",266
"2652","
			
			
			
				어메이징 스파이더맨
			
			
			내용은 좀 뻔한데, 은근 웃기고 영상이 아주♥Q♥ 
			
			
			
				
				
				
				신고
			
			
			",266
"2653","
			
			
			
				어메이징 스파이더맨
			
			
			기대했던것보다 화려한 영상에 눈이 즐거웠음 
			
			
			
				
				
				
				신고
			
			
			",266
"2654","
			
			
			
				어메이징 스파이더맨
			
			
			그냥 스파이더맨이  멋있는거임..ㅠㅠㅠㅠ 근데 영화관에서밧는데 중간이 짤렸드라규요..뭐지.. 그 손가락 접어서실나오게하는 부분 
			
			
			
				
				
				
				신고
			
			
			",266
"2655","
			
			
			
				어메이징 스파이더맨
			
			
			마지막에 감동을 자아내려는 억지스토리가 조금 아쉬웠어요. 
			
			
			
				
				
				
				신고
			
			
			",266
"2656","
			
			
			
				어메이징 스파이더맨
			
			
			액션이나 볼거리는 화려해졌으나 스토리는 매우엉성.토비맥과이어가 피터파커역할을 너무 완벽하게했었다. 
			
			
			
				
				
				
				신고
			
			
			",266
"2657","
			
			
			
				어메이징 스파이더맨
			
			
			지루해지루해 
			
			
			
				
				
				
				신고
			
			
			",266
"2658","
			
			
			
				어메이징 스파이더맨
			
			
			초반에는 우와~ 재밌다..였으나.. 점점.. 지루해짐..... ㅠㅠ 그냥 볼만한정도.. 
			
			
			
				
				
				
				신고
			
			
			",266
"2659","
			
			
			
				어메이징 스파이더맨
			
			
			그런대론 괜찮은듯... 개인적으론 평점이 넘 낮음 
			
			
			
				
				
				
				신고
			
			
			",266
"2660","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨이 되는 과정이 길고 지루했다 마지막 도마뱀과 싸우면서 괜찮았으나 너무 시시하게 끝났음 
			
			
			
				
				
				
				신고
			
			
			",266
"2661","
			
			
			
				어메이징 스파이더맨
			
			
			재밌었다 낮게 주신분들은 정말 입맛이 끼다로우시네 보다 주무셨을까 눈을 감고 보셨을까 정말 재밌었음 
			
			
			
				
				
				
				신고
			
			
			",267
"2662","
			
			
			
				어메이징 스파이더맨
			
			
			다크 나이트 나오기 전까지 올해 최고의 영화 
			
			
			
				
				
				
				신고
			
			
			",267
"2663","
			
			
			
				어메이징 스파이더맨
			
			
			의외로 신선한 앤드류가필드의 스파이더맨이지만 토비맥과이어보다 아쉬운.. 엠마스톤이 너무이뿌네요ㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",267
"2664","
			
			
			
				어메이징 스파이더맨
			
			
			짱 
			
			
			
				
				
				
				신고
			
			
			",267
"2665","
			
			
			
				어메이징 스파이더맨
			
			
			ㅋㅋㅋㅋㅋ아 미치겠다진짜 너무재미없다 히어로물을 잊은듯한 영화네 주인공이 거미줄로 여주인공 당겻더니 '서..설마 니가...?' ㅋㅋㅋㅋ아 오그라들어 
			
			
			
				
				
				
				신고
			
			
			",267
"2666","
			
			
			
				어메이징 스파이더맨
			
			
			1편보다 어메이징 
			
			
			
				
				
				
				신고
			
			
			",267
"2667","
			
			
			
				어메이징 스파이더맨
			
			
			재미있츰ㅋ 
			
			
			
				
				
				
				신고
			
			
			",267
"2668","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 이거 재미없다는 새끼들은 뭐지?ㅋㅋㅋ 솔직히완전재밌는데 
			
			
			
				
				
				
				신고
			
			
			",267
"2669","
			
			
			
				어메이징 스파이더맨
			
			
			1편하고 너무비슷...그래도 재밌게봄 
			
			
			
				
				
				
				신고
			
			
			",267
"2670","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨 시리즈중 제일 잼있었어요 
			
			
			
				
				
				
				신고
			
			
			",267
"2671","
			
			
			
				어메이징 스파이더맨
			
			
			진심 재미없음!! 정말 어메이징하게 재미없는 영화는 난생 처음!!! 
			
			
			
				
				
				
				신고
			
			
			",268
"2672","
			
			
			
				어메이징 스파이더맨
			
			
			히어러물주엥 스파이더맨을 젤좋아라하는지라..ㅎㅎ 그래도 불쌍한캐릭터에.. 처절한러브스토리.. 등등 전작이 좀더 잼있는거같음.. 모..볼거리는 훌룡!! 
			
			
			
				
				
				
				신고
			
			
			",268
"2673","
			
			
			
				어메이징 스파이더맨
			
			
			인물이나 배경에 대해 모두 보여주려다 보니 개연성이 좀 떨어지지만 스펙타클한 액션형 스파이더맨을 제대로 만나볼수 있는 영화 
			
			
			
				
				
				
				신고
			
			
			",268
