"","value","L1"
"7029","
			
			
			
				스파이더맨: 홈커밍
			
			
			좋다!!! 이 말 이 외에 다른 말은 필요없다!! 마블의 큰 그림이기에 나올 수 있는 이야기라서 더 좋다!! 
			
			
			
				
				
				
				신고
			
			
			",703
"7030","
			
			
			
				스파이더맨: 홈커밍
			
			
			난 스파이더맨하고 결혼할거야 
			
			
			
				
				
				
				신고
			
			
			",703
"7031","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 시리즈는 제대로 챙겨본적 없었는데 재밌어요 
			
			
			
				
				
				
				신고
			
			
			",704
"7032","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 영화 중 정말 재밌게 본 것 같다 
			
			
			
				
				
				
				신고
			
			
			",704
"7033","
			
			
			
				스파이더맨: 홈커밍
			
			
			이제 마블도 많이 지칠때가 됐다 
			
			
			
				
				
				
				신고
			
			
			",704
"7034","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 생각만큼 꿀잼 
			
			
			
				
				
				
				신고
			
			
			",704
"7035","
			
			
			
				스파이더맨: 홈커밍
			
			
			햐 멋있다 스파이더맨 배우도 맘에 들어 
			
			
			
				
				
				
				신고
			
			
			",704
"7036","
			
			
			
				스파이더맨: 홈커밍
			
			
			꼬꼬마 스파이더맨~ 그의 유소년 성장기 스토리~  어마한 액션이없어 실망은 조금, 그치만 재미는있었다그리고, 쿠키영상 절대 보지마시라~ 개짜증날수도ㅎ 
			
			
			
				
				
				
				신고
			
			
			",704
"7037","
			
			
			
				스파이더맨: 홈커밍
			
			
			최고의 영화 굳입니다개꿀잼 
			
			
			
				
				
				
				신고
			
			
			",704
"7038","
			
			
			
				스파이더맨: 홈커밍
			
			
			주인공병 단단히 걸린 남한테 피해만주는 ㄹㅇ중2병 스파이더맨 
			
			
			
				
				
				
				신고
			
			
			",704
"7039","
			
			
			
				스파이더맨: 홈커밍
			
			
			솔직히..스파이더맨 배우는 다 좋았는데..이번에도 완전 딥빡!!! 내용도 괜찮았고 액션신도 많았고슈트가 간지 꿀간지..이래서 마블은 믿고 봐야된다는 거슬 알겠다. 
			
			
			
				
				
				
				신고
			
			
			",704
"7040","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있습니다!!!!아주 
			
			
			
				
				
				
				신고
			
			
			",704
"7041","
			
			
			
				스파이더맨: 홈커밍
			
			
			같은 반 여학생 미쉘이 소문에 떠도는 차세대 아이언맨으로 나오게 될 것으로 예상해 봅니다. 아참~ 영화는 정말 재밌어요 ^^ 
			
			
			
				
				
				
				신고
			
			
			",705
"7042","
			
			
			
				스파이더맨: 홈커밍
			
			
			이 정도면 성공적인 리부트, 앞으로의 방향이 궁금하다 
			
			
			
				
				
				
				신고
			
			
			",705
"7043","
			
			
			
				스파이더맨: 홈커밍
			
			
			소니에서 만든 전작보다는 훨씬 재미있어음~~~ 
			
			
			
				
				
				
				신고
			
			
			",705
"7044","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키는 진심 꼭봐야함 안보면 후회 
			
			
			
				
				
				
				신고
			
			
			",705
"7045","
			
			
			
				스파이더맨: 홈커밍
			
			
			닥치고존잼 걍보삼 ㅇㅇㅇㅇ 
			
			
			
				
				
				
				신고
			
			
			",705
"7046","
			
			
			
				스파이더맨: 홈커밍
			
			
			톰홀랜드 캐스팅 진짜 잘한거같다 ㅋㅋㅋㅋ 스파이더맨 그자체 
			
			
			
				
				
				
				신고
			
			
			",705
"7047","
			
			
			
				스파이더맨: 홈커밍
			
			
			마지막에나오는 쿠키영상이 다했네 
			
			
			
				
				
				
				신고
			
			
			",705
"7048","
			
			
			
				스파이더맨: 홈커밍
			
			
			핵존잼 톰홀랜드는 스파이더맨 하려고 태어난듯. 쿠키영상 놓친게 한으로 남는다ㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",705
"7049","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블은 언제나 옳다!! 
			
			
			
				
				
				
				신고
			
			
			",705
"7050","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌게 봤어요~!! 오랜만에 스파이더맨을 봤는데 좋더군요 
			
			
			
				
				
				
				신고
			
			
			",705
"7051","
			
			
			
				스파이더맨: 홈커밍
			
			
			유쾌하고 귀엽고 재밌어요 ㅎㅎ 엄마미소짓게됨 
			
			
			
				
				
				
				신고
			
			
			",706
"7052","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 좀더 귀여워졌네요 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",706
"7053","
			
			
			
				스파이더맨: 홈커밍
			
			
			끝까지 남아서 보세요ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",706
"7054","
			
			
			
				스파이더맨: 홈커밍
			
			
			이건 봐야합니다. 한국인이라면 봐야합니다. 이런영화를 보고 한국인도 만들어야 합니다. 
			
			
			
				
				
				
				신고
			
			
			",706
"7055","
			
			
			
				스파이더맨: 홈커밍
			
			
			최고입니다 너무재밌게 보았습니다 
			
			
			
				
				
				
				신고
			
			
			",706
"7056","
			
			
			
				스파이더맨: 홈커밍
			
			
			아주  재밌게 봤음 따봉 따봉 따봉이여 
			
			
			
				
				
				
				신고
			
			
			",706
"7057","
			
			
			
				스파이더맨: 홈커밍
			
			
			최소 10차 찍고 오겠습니다 
			
			
			
				
				
				
				신고
			
			
			",706
"7058","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블이야 어떻게 보여줄지 잘 알고 있자나 
			
			
			
				
				
				
				신고
			
			
			",706
"7059","
			
			
			
				스파이더맨: 홈커밍
			
			
			선역, 악역, 조역 모두 캐릭터성도 있고 완전 재밌게 봤음 
			
			
			
				
				
				
				신고
			
			
			",706
"7060","
			
			
			
				스파이더맨: 홈커밍
			
			
			아직 완성된 히어로가 아닌 스파이더맨이 히어로로서 성장하는 과정을 그린 영화임 톰 홀랜드도 잔망스러운 스파이더맨 역에 잘 맞는 듯 꼭 보세요 후회안합니다.. 
			
			
			
				
				
				
				신고
			
			
			",706
"7061","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌게 봤습니다~ 대박 
			
			
			
				
				
				
				신고
			
			
			",707
"7062","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 재미있고, 완성도 있고, 실감나는  영화였고, 더운 날씨를 시원케 해주는 멋진 영화였어요...아이도 재밌게 봤답니다.^^ 
			
			
			
				
				
				
				신고
			
			
			",707
"7063","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있었어요. 근데 저는 약간 어두운 분위기의 앤드류의 어메이징 스파이더맨이 그립네요(제 취향이라 죄송합니다)그웬죽을때 정말ㅠㅠ.물론 톰홀랜드도 좋아요. 
			
			
			
				
				
				
				신고
			
			
			",707
"7064","
			
			
			
				스파이더맨: 홈커밍
			
			
			9.6888....또 보고 싶은 영화 
			
			
			
				
				
				
				신고
			
			
			",707
"7065","
			
			
			
				스파이더맨: 홈커밍
			
			
			매우  재밌습..   역시   거미  액션 하면  스파이더맨!!! 
			
			
			
				
				
				
				신고
			
			
			",707
"7066","
			
			
			
				스파이더맨: 홈커밍
			
			
			꼬마 스파이더맨의 성장 영화지만 역시나 마블시리즈는 기대를 져버리지 않았다. 2시간 넘는 러닝타임이 지루하게 느껴지지 않았고 마지막 쿠키영상은 다음 시리즈를 더욱 기대하게 만들었다.  여름에 어울리는 유쾌하면서 액션과 휴머니즘도 있는 영화!!! 
			
			
			
				
				
				
				신고
			
			
			",707
"7067","
			
			
			
				스파이더맨: 홈커밍
			
			
			생각보다 재미없어요.. 이전 스파이더맨이 훨씬 괜찮은듯 
			
			
			
				
				
				
				신고
			
			
			",707
"7068","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 재미있었어용 완전최고 
			
			
			
				
				
				
				신고
			
			
			",707
"7069","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말 재미있었어요! 하 
			
			
			
				
				
				
				신고
			
			
			",707
"7070","
			
			
			
				스파이더맨: 홈커밍
			
			
			두번보세요ㅎㅎ꿀잼입니다 
			
			
			
				
				
				
				신고
			
			
			",707
"7071","
			
			
			
				스파이더맨: 홈커밍
			
			
			갈수록 퇴보하는 스파이더맨 시리즈!샘레이미의 스파이더맨이 보고싶다 
			
			
			
				
				
				
				신고
			
			
			",708
"7072","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밋네요~ 강추~~~~ 
			
			
			
				
				
				
				신고
			
			
			",708
"7073","
			
			
			
				스파이더맨: 홈커밍
			
			
			명불허전 스파이더맨, 마블 영화 중 최고! 
			
			
			
				
				
				
				신고
			
			
			",708
"7074","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대한 만큼 재미있었습니다! 
			
			
			
				
				
				
				신고
			
			
			",708
"7075","
			
			
			
				스파이더맨: 홈커밍
			
			
			액션씬이 좀 부족하다 싶긴 한데 적절한 유머와 꽤 괜찮은 스토리가 모든것을 커버해준다. 히어로 영화 즐겨보지 않는 와이프도 홈커밍은 최고로 재밌다고 엄지척 하더라ㅋ 
			
			
			
				
				
				
				신고
			
			
			",708
"7076","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밋어요ㅎㅎ실망안합니다 
			
			
			
				
				
				
				신고
			
			
			",708
"7077","
			
			
			
				스파이더맨: 홈커밍
			
			
			청소년 성장드라마 + 마블식 영웅영화 + 어벤져스 떡밥 마무리 
			
			
			
				
				
				
				신고
			
			
			",708
"7078","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼잇네요 시간내셔서 보심좋을듯요 ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",708
"7079","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜재밌어용꼭한번보세요 
			
			
			
				
				
				
				신고
			
			
			",708
"7080","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있고 쿠키 영상 2개 입니다. 
			
			
			
				
				
				
				신고
			
			
			",708
"7081","
			
			
			
				스파이더맨: 홈커밍
			
			
			가장 좋아했던 영웅 스파이더맨, 이번 영화에서 제대로 나왔네요. 
			
			
			
				
				
				
				신고
			
			
			",709
"7082","
			
			
			
				스파이더맨: 홈커밍
			
			
			페드로는 피터가 베드로(페드로)의 영어 이름이라 그렇게 부른 겁니다. 
			
			
			
				
				
				
				신고
			
			
			",709
"7083","
			
			
			
				스파이더맨: 홈커밍
			
			
			마지막 쿠키 영상이 진짜  압권입니다.앞으로의 마블의 방향을 어느정도 파악할수 있을 정도로 
			
			
			
				
				
				
				신고
			
			
			",709
"7084","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌긴한데...좀 정신이 없던 영화 ㅎ.. 
			
			
			
				
				
				
				신고
			
			
			",709
"7085","
			
			
			
				스파이더맨: 홈커밍
			
			
			믿고 보는 마블! 사랑합니다! 또 보러갈 거야~~ 
			
			
			
				
				
				
				신고
			
			
			",709
"7086","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 인내심에대한 캡틴아메리카 영상 10초짜립니다스포 왠만하면 안하려했는데 오줌참으며 기다린게 빡쳐서 남겨요 첫번째 쿠키만 보고 버리세요 
			
			
			
				
				
				
				신고
			
			
			",709
"7087","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대 시리즈중 최고였음 
			
			
			
				
				
				
				신고
			
			
			",709
"7088","
			
			
			
				스파이더맨: 홈커밍
			
			
			벌처와 스파이더맨의 화려한 액션씬을 기대했다면 그 부분에 있어서는 조금 아쉬울수 있겠지만 홈커밍 영화 자체는 너무 재미있었다ㅋㅋㅋ 그리고 이 영화는 알고보니 로다주 입덕 영화였다..(톰 홀랜드 사랑해여) 
			
			
			
				
				
				
				신고
			
			
			",709
"7089","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 재밌었네요 잘봤습니다 ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",709
"7090","
			
			
			
				스파이더맨: 홈커밍
			
			
			충분히 만족할만큼 재밌다.대신 꺽다리 흑인녀보다 쥐도 새도 모르게 파커 근처에 항상 있는 무심한 여학생이 차라리 더 매력있다 
			
			
			
				
				
				
				신고
			
			
			",709
"7091","
			
			
			
				스파이더맨: 홈커밍
			
			
			소니의 스파이더맨과는 느낌이 많이다르네요 뭐랄까 아이언맨 하이틴물 보는듯한 느낌도들고 되게 유쾌하고 스피디한듯 하네요 진작 마블이 만들었어야됬음 아이언맨1편 만큼 재밋는듯 
			
			
			
				
				
				
				신고
			
			
			",710
"7092","
			
			
			
				스파이더맨: 홈커밍
			
			
			여러분들 인내심을 가지고 2번째 쿠키영상 까지 다 보고 가세요 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",710
"7093","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 괜히 마블이 아니다....그리고 이제 스파이더맨  고정 갑시다ㅠㅠ톰 홀랜드 넘 귀여워ㅠ 
			
			
			
				
				
				
				신고
			
			
			",710
"7094","
			
			
			
				스파이더맨: 홈커밍
			
			
			그만... 그만봐!! 이러다간 리얼을 뛰어넘는다구!!! 
			
			
			
				
				
				
				신고
			
			
			",710
"7095","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대보다 못하다. 마블 최고의 작품은 절대 아니고 그냥 괜찮은 수준이다 
			
			
			
				
				
				
				신고
			
			
			",710
"7096","
			
			
			
				스파이더맨: 홈커밍
			
			
			비현실적이긴 했지만 재밌었습니다 
			
			
			
				
				
				
				신고
			
			
			",710
"7097","
			
			
			
				스파이더맨: 홈커밍
			
			
			 쏘쏘~ not bed but not so good 
			
			
			
				
				
				
				신고
			
			
			",710
"7098","
			
			
			
				스파이더맨: 홈커밍
			
			
			이렇다하는 장면은없는듯로다주아찌도 조금나와서 실망그래도 지루하지는않았던거같네요 
			
			
			
				
				
				
				신고
			
			
			",710
"7099","
			
			
			
				스파이더맨: 홈커밍
			
			
			이건 인내심이 핵심이다 
			
			
			
				
				
				
				신고
			
			
			",710
"7100","
			
			
			
				스파이더맨: 홈커밍
			
			
			어메이징하게 유치한 영화…초딩스파이더맨을 초딩이니까…라고 이해하라고 관객에게 강요하는 영화…보고나니…속편을 위한 강제적 투자한 느낌…그리고 12세관람가인데…조용히 보고싶은 영화는 집에서 봐야한다…아니면 영화관람예절이라도 공익광고해줘라…애들용으로…에휴… 
			
			
			
				
				
				
				신고
			
			
			",710
"7101","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 믿고 보는 마블시리즈 재밌었어욯ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",711
"7102","
			
			
			
				스파이더맨: 홈커밍
			
			
			다른건 다 좋았는데스파이디가 콘크리트 올리는거 연출이 좀 아쉬웠달까...또 여주가 좀 덜이뻐서 스파이디가 반하는 장면이 이해가...그 외엔 다 잼씀!!! 
			
			
			
				
				
				
				신고
			
			
			",711
"7103","
			
			
			
				스파이더맨: 홈커밍
			
			
			모든 시리즈의 스파이디 의 장점을 합쳐서 만들어낸 새로운 스파이디 는 매우 신선 했고, 나중에 데드풀 과 같이 나오면 어떨까 라는 생각이 들지만, 다른 시리즈에 비해 빌런이 뭔가 좀 부족한 기분이 들었다. 
			
			
			
				
				
				
				신고
			
			
			",711
"7104","
			
			
			
				스파이더맨: 홈커밍
			
			
			시간가는줄 모르고 잘봤네요~캡틴아메리카는 미워^^ 
			
			
			
				
				
				
				신고
			
			
			",711
"7105","
			
			
			
				스파이더맨: 홈커밍
			
			
			별로인데  예전것보다  못함  아이언맨이 지원 사격함근데  별로 
			
			
			
				
				
				
				신고
			
			
			",711
"7106","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌어요 스파이더맨 존잘 
			
			
			
				
				
				
				신고
			
			
			",711
"7107","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 영화다운 스파이더맨이다 
			
			
			
				
				
				
				신고
			
			
			",711
"7108","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 난 스파이더맨 좋아한다 ;; 하지만 이번스토리는 좀아쉽다 오히려 스파이더맨이 더민폐같았음 
			
			
			
				
				
				
				신고
			
			
			",711
"7109","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 개봉한지 몰르고 친구가보러가자고했는데 진짜 재밌음 ㅎㅎ 또 보러가야하나^^ 
			
			
			
				
				
				
				신고
			
			
			",711
"7110","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌었습니다 지루 할 틈이 없었고 스토리 전개도 빠르고 스무스하게 이어지는 내용이 좋았습니다 러브라인은 별로 였던거 같아요~ 
			
			
			
				
				
				
				신고
			
			
			",711
"7111","
			
			
			
				스파이더맨: 홈커밍
			
			
			아 잠만ㅠㅠ너무 재밌어요꼭 보세요 진짜톰홀랜드에 미칩니다 
			
			
			
				
				
				
				신고
			
			
			",712
"7112","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블도  안돼는게 있네. 너무 지루함.  스파이더맨은 왜 다른 영웅들과 달리 맨날 찌질한지..옮겨오면 뭐함? 똑같은데...아이언맨 안나오면 그만보고 싶을 지경.  여주 남주 둘다 매력꽝에  관심이 안감.... 제목바꿔. 
			
			
			
				
				
				
				신고
			
			
			",712
"7113","
			
			
			
				스파이더맨: 홈커밍
			
			
			다 재미있게 봤는데....남자 주인공은 좀 아닌듯.... 
			
			
			
				
				
				
				신고
			
			
			",712
"7114","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 최근에 본 영화중 쵝오임~넘 잼나씀!! 
			
			
			
				
				
				
				신고
			
			
			",712
"7115","
			
			
			
				스파이더맨: 홈커밍
			
			
			내인생최고의 스파이더맨영화 제발 소니가 판권넘겼으면 좋겠다 
			
			
			
				
				
				
				신고
			
			
			",712
"7116","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 재밌다ㅠ 엄청 멋있어ㅠㅠㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",712
"7117","
			
			
			
				스파이더맨: 홈커밍
			
			
			액션씬이 다소 약한 느낌이지만 마블스타일에 딱 맞는 스파이더맨 슈트! 
			
			
			
				
				
				
				신고
			
			
			",712
"7118","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블의 스파이더맨은 극중 15살 나이처럼 시끌시끌했고 정의감이 넘치는 모습이 그 나이 또래(일명 중2병)를 잘 표현한 것 같습니다 가벼웠고 간간히 들어있는 유머코드까지 적절한 배치가 좋았습니다 마지막 2번째 쿠키까지 깨알 재미를 주네요 
			
			
			
				
				
				
				신고
			
			
			",712
"7119","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블영화다운스토리전계는완벽함을나타냈고그리운여자친구가돌아온그느낌이라는건ㅎㅎ이영화를10점이지만10대의나이의피터답게전투신에서의강력함은좀작았다하지만기회가되면한번더보고싶은영화이다 
			
			
			
				
				
				
				신고
			
			
			",712
"7120","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 시리즈중 가장 역대급이었다 
			
			
			
				
				
				
				신고
			
			
			",712
"7121","
			
			
			
				스파이더맨: 홈커밍
			
			
			그래,,,, 인내심은 군인한테나 학생한테나 중요하고 꼭 필요한거지  그걸 깨닫게 만들어주는 캡틴 정말 감동입니다... 
			
			
			
				
				
				
				신고
			
			
			",713
"7122","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 난잡하고.. 스파이더맨 만의 진지한면도 없고.... 마지막 전투씬도 너무 어설프고... 이게 뭔가요...ㅜㅜ 
			
			
			
				
				
				
				신고
			
			
			",713
"7123","
			
			
			
				스파이더맨: 홈커밍
			
			
			완전....재밌어요ㅠ 
			
			
			
				
				
				
				신고
			
			
			",713
"7124","
			
			
			
				스파이더맨: 홈커밍
			
			
			아무리 봐도 이게 스파이더맨 영화인지 아이언맨영화인지 모르겠네요 비중이 아이언맨이  더 많아 보여서 ~~ 뭐 만 하면 아이언맨이 나와서 다 해버리니 이건 뭐~;; 스파이더 맨 홈커밍인지 아이언맨 홈스테이 인지;; 
			
			
			
				
				
				
				신고
			
			
			",713
"7125","
			
			
			
				스파이더맨: 홈커밍
			
			
			속이 시원하지 않은 결말 스파이더맨시리즈중에 그나마 중간정도 하지만 영화내내 액션이 어설펐고 스타크는 유머도없는 캐릭터였음 기대한만큼 기대저하 
			
			
			
				
				
				
				신고
			
			
			",713
"7126","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 꼭 봐야하는 영화.... 
			
			
			
				
				
				
				신고
			
			
			",713
"7127","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미는 있는데 뭔가 찜찜 
			
			
			
				
				
				
				신고
			
			
			",713
"7128","
			
			
			
				스파이더맨: 홈커밍
			
			
			아이언맨 따까리새기ㅋㅋㅋ유치하고 시덥잖음ㅋ 
			
			
			
				
				
				
				신고
			
			
			",713
"7129","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 너무귀엽고 너무 누먼ㅇ넝너 예쁘다 스파이디;;;힝ㅇ 
			
			
			
				
				
				
				신고
			
			
			",713
"7130","
			
			
			
				스파이더맨: 홈커밍
			
			
			평점이 믿을게 못되네요 저한테는 
			
			
			
				
				
				
				신고
			
			
			",713
"7131","
			
			
			
				스파이더맨: 홈커밍
			
			
			꽤 재밌게 봤음.근데 토비맥과이어가 제일 인상깊다... 
			
			
			
				
				
				
				신고
			
			
			",714
"7132","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 빨.. 스파이더맨 그만 우려먹어야할듯 식상.. 
			
			
			
				
				
				
				신고
			
			
			",714
"7133","
			
			
			
				스파이더맨: 홈커밍
			
			
			영화가 전체적으로 너무 산만하다 스토리도 산만하고 배우들도 산만하다 히어로물인데 히어로가 짜증나기 시작했다 그나마 아이언맨이라고도 나와서 천만다행이다 마블영화를 하품하면서 본 건 처음이다 
			
			
			
				
				
				
				신고
			
			
			",714
"7134","
			
			
			
				스파이더맨: 홈커밍
			
			
			아 진짜 매력보소... 개기엽다ㅠㅠㅠㅠ 영화 꼭보세요 ㄹㅇ 히어로ㅜㄹ 첨봤는데 인생영화될거같아여 
			
			
			
				
				
				
				신고
			
			
			",714
"7135","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 영화 중에 최악입니다.  영화 보는 내내 집으로 가고 싶어요 
			
			
			
				
				
				
				신고
			
			
			",714
"7136","
			
			
			
				스파이더맨: 홈커밍
			
			
			웃고 긴장하고 놀라고쿠키영상까지 굳.너랑봐서 좋았다 
			
			
			
				
				
				
				신고
			
			
			",714
"7137","
			
			
			
				스파이더맨: 홈커밍
			
			
			와..  스토리 진짜 잘풀었다2 정말 기대된다  꿀잼 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",714
"7138","
			
			
			
				스파이더맨: 홈커밍
			
			
			인생영화가 되었다. 역시 마블 따봉 
			
			
			
				
				
				
				신고
			
			
			",714
"7139","
			
			
			
				스파이더맨: 홈커밍
			
			
			여자친구하고  데이트 할겸 봐서 다행이지 혼자봤으면 ㅡㅡ 
			
			
			
				
				
				
				신고
			
			
			",714
"7140","
			
			
			
				스파이더맨: 홈커밍
			
			
			Goodzhfjjngfikvyifunvfj 
			
			
			
				
				
				
				신고
			
			
			",714
"7141","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 영화중 최고인듯 
			
			
			
				
				
				
				신고
			
			
			",715
"7142","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블의덕후 쿠키영상 있음.나는 재관람할거임. 벌처아제. 
			
			
			
				
				
				
				신고
			
			
			",715
"7143","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 강추합니다. 내용도 알차고 
			
			
			
				
				
				
				신고
			
			
			",715
"7144","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 별 0개도 아깝다 정말 
			
			
			
				
				
				
				신고
			
			
			",715
"7145","
			
			
			
				스파이더맨: 홈커밍
			
			
			완전웃김ㅋㅋㅋㅋ어벤져스사장넘잘생김 
			
			
			
				
				
				
				신고
			
			
			",715
"7146","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이 아직 허접하다. 수트빨 ㅋ. 캡틴아메리카도 그랬는데 2편에서는 좀 쓸만해지려나 ㅎ 
			
			
			
				
				
				
				신고
			
			
			",715
"7147","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 두개있으니깐 꼭 보세요!! 역대급쿠키! 
			
			
			
				
				
				
				신고
			
			
			",715
"7148","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 시리즈중 제일 별로에요. 이유로는 일단 애가 주인공이라 본연에 거미액션 볼거리는 떨어질수밖에 없고 너무 오락적으로 밀고갈라다가 말아먹은 느낌? 드립이 웃기가 애매한게 많아요. 냉정하게 비추입니다. 
			
			
			
				
				
				
				신고
			
			
			",715
"7149","
			
			
			
				스파이더맨: 홈커밍
			
			
			10자평1234567891011 
			
			
			
				
				
				
				신고
			
			
			",715
"7150","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 꼭 보세요.^^ 
			
			
			
				
				
				
				신고
			
			
			",715
"7151","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말 즐겁고 재밌게봤어요 좋아하는 아이언맨두 나오고ㅜㅜ사랑해요마블♡ 
			
			
			
				
				
				
				신고
			
			
			",716
"7152","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 이거본다고 영화중간에 방광터지려는거 끝까지 참음...개꿀잼 
			
			
			
				
				
				
				신고
			
			
			",716
"7153","
			
			
			
				스파이더맨: 홈커밍
			
			
			환영합니다 톰 다음작은 언제일까... 
			
			
			
				
				
				
				신고
			
			
			",716
"7154","
			
			
			
				스파이더맨: 홈커밍
			
			
			마치 내가 주인공이 된듯한 착각이 들었음 
			
			
			
				
				
				
				신고
			
			
			",716
"7155","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이라는 캐릭터를 개성있게 잘 표현한 갓 같네요. 아직 안보신분들 추천합니다~~!! 
			
			
			
				
				
				
				신고
			
			
			",716
"7156","
			
			
			
				스파이더맨: 홈커밍
			
			
			넘넘재밌었어요게다가 아이언맨이 받쳐주기까지 
			
			
			
				
				
				
				신고
			
			
			",716
"7157","
			
			
			
				스파이더맨: 홈커밍
			
			
			좋아요 나쁘지 않고 재밋어요 
			
			
			
				
				
				
				신고
			
			
			",716
"7158","
			
			
			
				스파이더맨: 홈커밍
			
			
			진부해도 쓸데없이 있는척 어두운척 하는것보다 훨씬 나은 듯 
			
			
			
				
				
				
				신고
			
			
			",716
"7159","
			
			
			
				스파이더맨: 홈커밍
			
			
			전형적인 마블형 히어로 영화 
			
			
			
				
				
				
				신고
			
			
			",716
"7160","
			
			
			
				스파이더맨: 홈커밍
			
			
			  2번째 쿠키영상 무조건 봐야해요!! 
			
			
			
				
				
				
				신고
			
			
			",716
"7161","
			
			
			
				스파이더맨: 홈커밍
			
			
			지루하고 유치함 시간낭비 
			
			
			
				
				
				
				신고
			
			
			",717
"7162","
			
			
			
				스파이더맨: 홈커밍
			
			
			이 말 밖에 안나옴 어메이징마블!!!! 
			
			
			
				
				
				
				신고
			
			
			",717
"7163","
			
			
			
				스파이더맨: 홈커밍
			
			
			그냥 개꿀잼이다 ㅜㅜㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",717
"7164","
			
			
			
				스파이더맨: 홈커밍
			
			
			믿고 보는 마블♥? 유쾌한 영화에요! 
			
			
			
				
				
				
				신고
			
			
			",717
"7165","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대 스파이더맨 중에 제일 특이하고 재밌었음 
			
			
			
				
				
				
				신고
			
			
			",717
"7166","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 리얼 개꿀쟘입니다 
			
			
			
				
				
				
				신고
			
			
			",717
"7167","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌숩니다 스파이더맨 기여워염 
			
			
			
				
				
				
				신고
			
			
			",717
